"","x","y","celltypes"
"cell1231...9231",2671.79476097226,396.462445147336,"E"
"cell1232...9232",2628.46928695217,1671.21509928256,"E"
"cell1233...9233",2765.24412073195,1256.12608343363,"E"
"cell1234...9234",2037.09281561896,1157.7152335085,"E"
"cell1235...9235",2073.07823374867,144.417404662818,"E"
"cell1236...9236",3757.02658807859,566.758843138814,"E"
"cell1237...9237",2804.12804754451,1778.74335180968,"E"
"cell1238...9238",2938.76214837655,324.547347612679,"E"
"cell1239...9239",2804.67302026227,864.345575217158,"E"
"cell1240...9240",3404.18020496145,1510.98885992542,"E"
"cell1241...9241",2798.32893051207,743.657245766371,"E"
"cell1242...9242",3003.91664542258,358.86920010671,"E"
"cell1243...9243",2073.94750136882,1353.91453420743,"E"
"cell1244...9244",2595.9514696151,687.151429709047,"E"
"cell1245...9245",3925.68396357819,670.518587343395,"E"
"cell1246...9246",3870.19380927086,1891.94943662733,"E"
"cell1247...9247",3922.19835473225,1424.93810458109,"E"
"cell1248...9248",3585.19072830677,1025.56205866858,"E"
"cell1249...9249",3509.55438567325,1340.00666579232,"E"
"cell1250...9250",2131.93326024339,719.770435709506,"E"
"cell1251...9251",2271.00955834612,1447.74108845741,"E"
"cell1252...9252",2247.19875119627,308.513035066426,"E"
"cell1253...9253",3525.08772164583,1505.35759096965,"E"
"cell1254...9254",3806.93143187091,169.360811822116,"E"
"cell1255...9255",2805.31818047166,329.455675557256,"E"
"cell1256...9256",2365.12601561844,1961.2740483135,"E"
"cell1257...9257",2749.13043808192,1870.52029417828,"E"
"cell1258...9258",3012.41735462099,131.708822678775,"E"
"cell1259...9259",3827.0053579472,1063.34462715313,"E"
"cell1260...9260",2153.29036209732,110.759507864714,"E"
"cell1261...9261",2219.49104778469,756.448154337704,"E"
"cell1262...9262",3508.5344449617,333.782894071192,"E"
"cell1263...9263",2609.19755138457,1117.11919913068,"E"
"cell1264...9264",3447.6193129085,1487.32002591714,"E"
"cell1265...9265",2464.66005779803,118.532862514257,"E"
"cell1266...9266",2786.91773395985,865.948965772986,"E"
"cell1267...9267",3015.75879380107,805.89844705537,"E"
"cell1268...9268",3879.833730869,1702.19680666924,"E"
"cell1269...9269",2115.75034121051,600.865779910237,"E"
"cell1270...9270",2609.53140910715,1851.74805438146,"E"
"cell1271...9271",2481.8480880931,1987.07066196948,"E"
"cell1272...9272",2770.40687017143,1205.00997267663,"E"
"cell1273...9273",3525.96671134233,1915.53243482485,"E"
"cell1274...9274",3729.29399739951,1269.30999848992,"E"
"cell1275...9275",3358.22243010625,1306.23509082943,"E"
"cell1276...9276",3353.52541087195,1945.2063604258,"E"
"cell1277...9277",2330.10503882542,691.463082563132,"E"
"cell1278...9278",3605.73485866189,1509.78691736236,"E"
"cell1279...9279",3423.98686287925,1552.34473850578,"E"
"cell1280...9280",3857.40617802367,572.795286308974,"E"
"cell1281...9281",2014.98920982704,893.983024638146,"E"
"cell1282...9282",3192.66330683604,1121.57178018242,"E"
"cell1283...9283",2733.49136160687,1270.0918270275,"E"
"cell1284...9284",3483.93431073055,1423.2404762879,"E"
"cell1285...9285",3524.17478105053,214.076009113342,"E"
"cell1286...9286",2521.44591836259,735.310816671699,"E"
"cell1287...9287",2509.87176271155,1986.78612010553,"E"
"cell1288...9288",3357.68161993474,864.506418351084,"E"
"cell1289...9289",2970.96132487059,1858.51156525314,"E"
"cell1290...9290",2757.16906040907,147.180318832397,"E"
"cell1291...9291",2111.09596537426,1155.45641677454,"E"
"cell1292...9292",3798.05179685354,1412.91520977393,"E"
"cell1293...9293",3603.4466275014,968.125035054982,"E"
"cell1294...9294",2962.02610014006,238.959512207657,"E"
"cell1295...9295",2064.25751838833,382.675466593355,"E"
"cell1296...9296",3024.01362452656,79.130626283586,"E"
"cell1297...9297",2746.2025443092,983.722014352679,"E"
"cell1298...9298",2997.1433696337,678.566413000226,"E"
"cell1299...9299",2798.53147361428,886.108921375126,"E"
"cell1300...9300",2041.89388919622,1470.99015070125,"E"
"cell1301...9301",3048.57805697247,1036.12254140899,"E"
"cell1302...9302",2320.7976995036,761.470979545265,"E"
"cell1303...9303",2410.22847034037,1367.66028543934,"E"
"cell1304...9304",3950.45343134552,1158.70666923001,"E"
"cell1305...9305",3932.70975025371,1400.37723211572,"E"
"cell1306...9306",3520.14064462855,295.318122487515,"E"
"cell1307...9307",2152.74106431752,1953.00577394664,"E"
"cell1308...9308",3031.64775203913,681.740674190223,"E"
"cell1309...9309",3200.61038900167,1284.86286476254,"E"
"cell1310...9310",2874.04818180948,215.16912477091,"E"
"cell1311...9311",2003.28452233225,1218.70119171217,"E"
"cell1312...9312",2871.10303621739,356.547484640032,"E"
"cell1313...9313",3001.92753784359,677.309339866042,"E"
"cell1314...9314",3339.20941222459,1005.96650317311,"E"
"cell1315...9315",3389.71421355382,1148.384926375,"E"
"cell1316...9316",3565.02062873915,1877.17703636736,"E"
"cell1317...9317",2278.04569108412,328.596914652735,"E"
"cell1318...9318",2326.49135449901,1137.64576148242,"E"
"cell1319...9319",3519.08582029864,554.522606544197,"E"
"cell1320...9320",2887.4072348699,1175.89980503544,"E"
"cell1321...9321",3259.33766085654,1645.93760948628,"E"
"cell1322...9322",2209.02572060004,973.168902099133,"E"
"cell1323...9323",3671.09779454768,616.283552721143,"E"
"cell1324...9324",2667.89872385561,114.41445350647,"E"
"cell1325...9325",2399.03837721795,1046.089686919,"E"
"cell1326...9326",3389.09095292911,963.726969901472,"E"
"cell1327...9327",2331.75752544776,715.180974453688,"E"
"cell1328...9328",2147.92780764401,557.382800616324,"E"
"cell1329...9329",2076.47237693891,1095.4032279551,"E"
"cell1330...9330",3692.04043317586,1824.18893417343,"E"
"cell1331...9331",2747.09639465436,511.927560437471,"E"
"cell1332...9332",3761.42139453441,35.2747375145555,"E"
"cell1333...9333",2180.6355449371,1654.50932318345,"E"
"cell1334...9334",2991.8148224242,98.9589653909206,"E"
"cell1335...9335",3508.64547211677,1190.49993390217,"E"
"cell1336...9336",3211.78162610158,1962.53314428031,"E"
"cell1337...9337",3056.8255931139,1138.87835061178,"E"
"cell1338...9338",3820.41336549446,1454.9221531488,"E"
"cell1339...9339",3971.45780781284,303.671940229833,"E"
"cell1340...9340",2559.48512395844,636.475617531687,"E"
"cell1341...9341",2246.98338937014,1399.37959937379,"E"
"cell1342...9342",2348.75808795914,1709.68795008957,"E"
"cell1343...9343",3762.67050951719,756.558960303664,"E"
"cell1344...9344",2249.2565442808,550.864227581769,"E"
"cell1345...9345",2597.9378093034,1976.88783798367,"E"
"cell1346...9346",2329.46927985176,268.050322774798,"E"
"cell1347...9347",2145.21908899769,1955.90577367693,"E"
"cell1348...9348",2476.82796418667,1284.40448688343,"E"
"cell1349...9349",3433.33321064711,1201.03358244523,"E"
"cell1350...9350",3290.04198359326,324.213648680598,"E"
"cell1351...9351",2151.74993313849,287.65808744356,"E"
"cell1352...9352",2345.41784413159,1524.86046077684,"E"
"cell1353...9353",2291.34071571752,1563.9176312834,"E"
"cell1354...9354",2783.80236867815,434.209860861301,"E"
"cell1355...9355",2463.49019883201,1429.39437553287,"E"
"cell1356...9356",3122.75964580476,586.167212575674,"E"
"cell1357...9357",3167.04037319869,542.146289721131,"E"
"cell1358...9358",2197.51867651939,1806.32820026949,"E"
"cell1359...9359",2317.83308275044,1869.10281982273,"E"
"cell1360...9360",3844.13080802187,905.998681206256,"E"
"cell1361...9361",3718.89943815768,658.338411711156,"E"
"cell1362...9362",3814.3975068815,797.591464594007,"E"
"cell1363...9363",2230.53791280836,338.894925545901,"E"
"cell1364...9364",2071.07846811414,418.027978390455,"E"
"cell1365...9365",3171.50877509266,1655.12387128547,"E"
"cell1366...9366",2628.33652971312,694.279174786061,"E"
"cell1367...9367",3113.77854831517,1198.37465276942,"E"
"cell1368...9368",2708.99083092809,904.806814156473,"E"
"cell1369...9369",2286.53662325814,186.305613722652,"E"
"cell1370...9370",3134.27092554048,1792.22777718678,"E"
"cell1371...9371",2668.19731565192,525.805065408349,"E"
"cell1372...9372",2240.80238118768,1422.32974432409,"E"
"cell1373...9373",2511.70864840969,499.068070668727,"E"
"cell1374...9374",2706.77063288167,1793.23859326541,"E"
"cell1375...9375",3662.63985866681,348.833628930151,"E"
"cell1376...9376",3566.4478330873,936.23372958973,"E"
"cell1377...9377",3880.30441477895,1590.98585136235,"E"
"cell1378...9378",3678.39806340635,682.931707240641,"E"
"cell1379...9379",2297.97003837302,957.080818712711,"E"
"cell1380...9380",3181.35217018425,521.567183081061,"E"
"cell1381...9381",3647.92520133778,1971.67029231787,"E"
"cell1382...9382",3263.77073070034,876.763184554875,"E"
"cell1383...9383",2939.8599229753,1461.33312163875,"E"
"cell1384...9384",2517.48180715367,1361.74454400316,"E"
"cell1385...9385",2049.16070168838,1815.29891910031,"E"
"cell1386...9386",2657.61625533924,1521.73353452235,"E"
"cell1387...9387",2449.70696885139,1707.30338152498,"E"
"cell1388...9388",3754.66367881745,509.3735284172,"E"
"cell1389...9389",3355.30840139836,907.686066813767,"E"
"cell1390...9390",3051.86660727486,1569.85722994432,"E"
"cell1391...9391",3115.37332786247,1183.42634756118,"E"
"cell1392...9392",2494.94334682822,1976.08748963103,"E"
"cell1393...9393",2014.59354162216,1855.19471066073,"E"
"cell1394...9394",3897.81287033111,1771.12539904192,"E"
"cell1395...9395",3438.30027710646,1138.58826411888,"E"
"cell1396...9396",2558.64908918738,1839.79053609073,"E"
"cell1397...9397",3487.56571207196,580.346795264632,"E"
"cell1398...9398",3741.496801842,512.462756130844,"E"
"cell1399...9399",2760.74025034904,1441.90829107538,"E"
"cell1400...9400",3438.89503180981,325.577413197607,"E"
"cell1401...9401",2479.21342076734,964.272703509778,"E"
"cell1402...9402",3295.52974831313,1960.68204334006,"E"
"cell1403...9403",3951.34152146056,1429.57205558196,"E"
"cell1404...9404",2755.99761586636,1206.41600387171,"E"
"cell1405...9405",2928.28825721517,1513.1964283064,"E"
"cell1406...9406",3624.59259154275,85.1648785173893,"E"
"cell1407...9407",2988.81622636691,1785.15409631655,"E"
"cell1408...9408",2100.61804531142,1533.38488796726,"E"
"cell1409...9409",2261.24348118901,944.576223380864,"E"
"cell1410...9410",2322.87663221359,1795.19195854664,"E"
"cell1411...9411",2178.90631966293,814.295074436814,"E"
"cell1412...9412",2807.22817638889,1534.34102470055,"E"
"cell1413...9413",2127.71973572671,1883.26248899102,"E"
"cell1414...9414",3124.01184486225,1530.37954773754,"E"
"cell1415...9415",2673.04821591824,1301.34628713131,"E"
"cell1416...9416",3081.2845621258,1846.6768078506,"E"
"cell1417...9417",3826.46244391799,540.003916248679,"E"
"cell1418...9418",2773.76151829958,1920.103169512,"E"
"cell1419...9419",3920.53432809189,882.649717386812,"E"
"cell1420...9420",2769.37318267301,524.843636434525,"E"
"cell1421...9421",3883.20395862684,725.18356051296,"E"
"cell1422...9422",3361.27131432295,1805.2856521681,"E"
"cell1423...9423",3805.28470734134,589.590998832136,"E"
"cell1424...9424",2507.59413139895,428.658213466406,"E"
"cell1425...9425",2812.19425890595,104.301237501204,"E"
"cell1426...9426",2028.49722700194,1872.28860147297,"E"
"cell1427...9427",2220.89558839798,1681.03527789935,"E"
"cell1428...9428",3003.07558383793,1225.85752140731,"E"
"cell1429...9429",2743.05329611525,97.0261376351118,"E"
"cell1430...9430",3611.83110857382,539.438287727535,"E"
"cell1431...9431",2015.8456871286,1521.29448857158,"E"
"cell1432...9432",3673.02411841229,1834.91423493251,"E"
"cell1433...9433",2753.67835862562,85.1894877851009,"E"
"cell1434...9434",2770.49706643447,1246.25242454931,"E"
"cell1435...9435",3903.06115103886,51.5830381773412,"E"
"cell1436...9436",2951.34847890586,1993.72166628018,"E"
"cell1437...9437",3104.18758867308,355.437447316945,"E"
"cell1438...9438",3869.43265004084,1309.71803702414,"E"
"cell1439...9439",3726.87251213938,1322.47810484841,"E"
"cell1440...9440",2519.8289686814,1641.09995262697,"E"
"cell1441...9441",3375.39966916665,1753.37420776486,"E"
"cell1442...9442",2895.81449236721,164.87861610949,"E"
"cell1443...9443",2436.03255180642,1661.38164978474,"E"
"cell1444...9444",3372.47363012284,834.035222884268,"E"
"cell1445...9445",3918.76405058429,133.295510429889,"E"
"cell1446...9446",2518.80896184593,208.672638051212,"E"
"cell1447...9447",2937.51998385414,1462.24732045084,"E"
"cell1448...9448",2642.67911529168,1188.12995310873,"E"
"cell1449...9449",2329.28562909365,1069.16622677818,"E"
"cell1450...9450",3429.45545073599,97.0108020119369,"E"
"cell1451...9451",3056.33150273934,1230.67428404465,"E"
"cell1452...9452",2469.42936023697,1477.70225256681,"E"
"cell1453...9453",2128.86332301423,235.599423293024,"E"
"cell1454...9454",3351.52699239552,733.203048352152,"E"
"cell1455...9455",3612.29072371498,270.070425234735,"E"
"cell1456...9456",2230.94247048721,594.235130120069,"E"
"cell1457...9457",3384.02884267271,1816.14656792954,"E"
"cell1458...9458",2043.57245704159,225.837513804436,"E"
"cell1459...9459",2722.75341721252,1129.09856904298,"E"
"cell1460...9460",3464.56009987742,17.1662950888276,"E"
"cell1461...9461",2625.24608382955,1575.0043890439,"E"
"cell1462...9462",2894.30610649288,1614.3213706091,"E"
"cell1463...9463",3650.87813604623,1018.43904191628,"E"
"cell1464...9464",2663.59093040228,956.848272588104,"E"
"cell1465...9465",2288.05033443496,806.154675316066,"E"
"cell1466...9466",2601.84150421992,1087.30554161593,"E"
"cell1467...9467",2325.20359382033,15.7344206236303,"E"
"cell1468...9468",3678.94315673038,347.790592350066,"E"
"cell1469...9469",3328.614954371,1793.72383421287,"E"
"cell1470...9470",2277.7346111834,1038.97402714938,"E"
"cell1471...9471",2651.76362777129,1946.4278370142,"E"
"cell1472...9472",3662.86043776199,1610.96870107576,"E"
"cell1473...9473",3645.07820876315,1898.06323265657,"E"
"cell1474...9474",2298.79984073341,570.714849513024,"E"
"cell1475...9475",2842.55937905982,1238.11754398048,"E"
"cell1476...9476",2890.36530302837,1590.32298577949,"E"
"cell1477...9477",3767.85475155339,1871.13352166489,"E"
"cell1478...9478",2829.9946533516,1053.30580985174,"E"
"cell1479...9479",3379.78432374075,1663.78685971722,"E"
"cell1480...9480",3433.8417542167,1600.23283679038,"E"
"cell1481...9481",2024.75833985955,1316.1539346911,"E"
"cell1482...9482",2075.65889693797,1991.19446985424,"E"
"cell1483...9483",2181.75482843071,1691.24438101426,"E"
"cell1484...9484",2797.64793487266,1759.78127028793,"E"
"cell1485...9485",3800.42915185913,965.839526150376,"E"
"cell1486...9486",2889.80525685474,189.795193262398,"E"
"cell1487...9487",3510.30618418008,56.5349701792002,"E"
"cell1488...9488",3422.94047912583,18.8794215209782,"E"
"cell1489...9489",2333.51270062849,1646.18369797245,"E"
"cell1490...9490",3738.28477831557,86.0808002762496,"E"
"cell1491...9491",2178.36907086894,1646.34188637137,"E"
"cell1492...9492",2326.0273267515,183.718263171613,"E"
"cell1493...9493",3698.70737660676,1728.2753130421,"E"
"cell1494...9494",3256.26068236306,45.3360616229475,"E"
"cell1495...9495",2416.91990196705,101.279817521572,"E"
"cell1496...9496",3345.72165366262,1898.28246319667,"E"
"cell1497...9497",3928.41138178483,456.296337302774,"E"
"cell1498...9498",3763.47770402208,1253.53855546564,"E"
"cell1499...9499",3923.52937394753,879.240113310516,"E"
"cell1500...9500",2929.386371281,1199.54624772072,"E"
"cell1501...9501",2145.75471449643,1937.26781522855,"E"
"cell1502...9502",3748.61750705168,1988.40959277004,"E"
"cell1503...9503",2397.74561254308,547.067476902157,"E"
"cell1504...9504",3069.17951721698,574.336939956993,"E"
"cell1505...9505",2211.12438198179,399.954365566373,"E"
"cell1506...9506",2767.99003453925,392.489480320364,"E"
"cell1507...9507",3495.41184911504,1982.00607206672,"E"
"cell1508...9508",3391.58199587837,1910.69368133321,"E"
"cell1509...9509",2196.78354403004,1012.49010767788,"E"
"cell1510...9510",3223.06358674541,472.862471360713,"E"
"cell1511...9511",2041.85050772503,1034.63357780129,"E"
"cell1512...9512",3299.42449834198,1155.56529723108,"E"
"cell1513...9513",3956.75614057109,436.668851878494,"E"
"cell1514...9514",3685.00891840085,445.112443529069,"E"
"cell1515...9515",3685.5716840364,1650.24835290387,"E"
"cell1516...9516",2774.90432513878,726.482623722404,"E"
"cell1517...9517",3586.14220423624,1848.07747695595,"E"
"cell1518...9518",2812.39311816171,641.924894880503,"E"
"cell1519...9519",2506.69781025499,240.097557194531,"E"
"cell1520...9520",2838.60797807574,420.998778194189,"E"
"cell1521...9521",2990.99906580523,1118.36198205128,"E"
"cell1522...9522",3716.4919138886,806.65305396542,"E"
"cell1523...9523",3464.52970709652,1579.08988185227,"E"
"cell1524...9524",3948.85698100552,942.091103177518,"E"
"cell1525...9525",2200.10981941596,1746.56223878264,"E"
"cell1526...9526",3665.18167406321,352.195936255157,"E"
"cell1527...9527",2901.10835572705,610.319497063756,"E"
"cell1528...9528",3700.91827167198,791.444941423833,"E"
"cell1529...9529",3139.50308738276,9.98848769813776,"E"
"cell1530...9530",3923.08502783999,1797.01176751405,"E"
"cell1531...9531",3909.50146783143,848.561296239495,"E"
"cell1532...9532",2567.55901779979,41.5087370201945,"E"
"cell1533...9533",3479.21299561858,1265.16689220443,"E"
"cell1534...9534",2141.48515136912,507.271665614098,"E"
"cell1535...9535",3800.2390936017,1579.96905082837,"E"
"cell1536...9536",2266.84114523232,229.203216265887,"E"
"cell1537...9537",3111.77215538919,138.2134151645,"E"
"cell1538...9538",3200.81606507301,400.998019613326,"E"
"cell1539...9539",2265.92207793146,587.0814868249,"E"
"cell1540...9540",3018.62467452884,782.808713149279,"E"
"cell1541...9541",2734.09981513396,707.88143761456,"E"
"cell1542...9542",2006.60909479484,6.10251910984516,"E"
"cell1543...9543",2095.95972066745,608.585419598967,"E"
